GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PRESLAR,G20PREOHAM,G20PREOFUE,G20USSDBOO,G20USSRMEH,G20USSGHOF,G20USSOFER,G20USSOBUR
34017040401,34,017,040401,375.65,181.9,1.43,1.29,0.22,0.36,0.58,0.46,374.61,150.18,3.6,10.09,1.53
34017040402,34,017,040402,467.14,226.19,1.78,1.6,0.27,0.45,0.73,0.57,465.84,186.75,4.47,12.54,1.9
34017040403,34,017,040403,216.18,104.68,0.83,0.74,0.13,0.21,0.34,0.27,215.58,86.42,2.07,5.8,0.88
34017040404,34,017,040404,250.96,121.52,0.96,0.86,0.15,0.24,0.39,0.31,250.26,100.33,2.4,6.74,1.02
34017040405,34,017,040405,1004.67,497.69,3.91,3.47,0.56,1,1.51,1.19,1001.87,412.48,9.59,26.67,4.5
34017040501,34,017,040501,85.61,41.45,0.33,0.29,0.05,0.08,0.13,0.11,85.37,34.22,0.82,2.3,0.35
34017040502,34,017,040502,259.73,125.76,0.99,0.89,0.15,0.25,0.4,0.32,259.01,103.84,2.49,6.97,1.06
34017040503,34,017,040503,233.1,112.87,0.89,0.8,0.14,0.23,0.36,0.29,232.45,93.19,2.23,6.26,0.95
34017040504,34,017,040504,210.23,101.8,0.8,0.72,0.12,0.2,0.33,0.26,209.64,84.05,2.01,5.64,0.86
34017040505,34,017,040505,510.1,247,1.95,1.75,0.3,0.5,0.79,0.63,508.68,203.93,4.88,13.7,2.08
34017040506,34,017,040506,124.84,60.45,0.48,0.43,0.07,0.12,0.19,0.15,124.5,49.91,1.2,3.35,0.51
34017040601,34,017,040601,1115.15,539.97,4.26,3.82,0.65,1.08,1.73,1.37,1112.04,445.81,10.68,29.94,4.55
34017040602,34,017,040602,229.34,111.05,0.88,0.79,0.13,0.22,0.36,0.28,228.7,91.69,2.2,6.16,0.93
34017040603,34,017,040603,344.32,166.73,1.31,1.18,0.2,0.33,0.53,0.42,343.37,137.65,3.3,9.25,1.4
34017040604,34,017,040604,397.27,192.36,1.52,1.36,0.23,0.39,0.62,0.49,396.17,158.82,3.8,10.67,1.62
34017040605,34,017,040605,818.84,396.49,3.13,2.81,0.48,0.79,1.27,1.01,816.56,327.36,7.84,21.99,3.34
34017040701,34,017,040701,1541.73,739.31,5.92,5.35,0.88,1.52,2.39,1.87,1537.33,609.65,14.65,41,6.19
34017040702,34,017,040702,142.24,68.87,0.54,0.49,0.08,0.14,0.22,0.17,141.85,56.87,1.36,3.82,0.58
34017040703,34,017,040703,250.33,121.21,0.96,0.86,0.15,0.24,0.39,0.31,249.63,100.08,2.4,6.72,1.02
34017040704,34,017,040704,188.61,91.33,0.72,0.65,0.11,0.18,0.29,0.23,188.09,75.4,1.81,5.06,0.77
34017040705,34,017,040705,385.99,186.9,1.47,1.32,0.22,0.37,0.6,0.47,384.92,154.31,3.7,10.36,1.57
34017045101,34,017,045101,435.75,302.08,3.06,2.3,0.13,0.13,0.51,0.64,424.26,265.69,3.96,13.92,4.72
34017045102,34,017,045102,243.08,164.72,1.65,1.25,0.08,0.08,0.29,0.35,237.1,144.41,2.22,7.67,2.51
34017045103,34,017,045103,1033.58,715.17,7.25,5.44,0.3,0.31,1.21,1.51,1006.48,628.85,9.39,32.98,11.16
34017045104,34,017,045104,492.76,341.6,3.47,2.6,0.14,0.14,0.58,0.72,479.76,300.45,4.48,15.74,5.34
34017045105,34,017,045105,152.69,105.85,1.07,0.81,0.04,0.04,0.18,0.22,148.67,93.1,1.39,4.88,1.66
34017045201,34,017,045201,220.54,176.63,0.85,0.97,0,0.12,1.09,0.24,217.52,152.55,1.69,6.29,3.02
34017045202,34,017,045202,209.76,168,0.81,0.92,0,0.12,1.04,0.23,206.89,145.1,1.61,5.98,2.88
34017045203,34,017,045203,433.5,347.18,1.66,1.9,0,0.24,2.14,0.48,427.55,299.86,3.33,12.37,5.94
34017045204,34,017,045204,679.63,544.3,2.61,2.98,0,0.37,3.36,0.75,670.31,470.11,5.22,19.39,9.32
34017045205,34,017,045205,310.09,241.93,1.24,1.36,0.01,0.17,1.42,0.35,305.81,208.85,2.43,8.87,4.06
34017045301,34,017,045301,42.7,29.6,0.3,0.23,0.01,0.01,0.05,0.06,41.57,26.03,0.39,1.36,0.46
34017045302,34,017,045302,492.79,341.62,3.47,2.6,0.14,0.14,0.58,0.72,479.79,300.47,4.48,15.74,5.34
34017045303,34,017,045303,204.68,141.89,1.44,1.08,0.06,0.06,0.24,0.3,199.28,124.8,1.86,6.54,2.22
34017045304,34,017,045304,272.14,188.66,1.91,1.44,0.08,0.08,0.32,0.4,264.96,165.93,2.47,8.69,2.95
34017050101,34,017,050101,317.49,121.87,1.36,1.36,0.11,0.42,0.46,0.29,316.08,97.35,2.54,6.78,0.9
34017050102,34,017,050102,611.78,234.84,2.62,2.62,0.21,0.8,0.89,0.55,609.07,187.58,4.9,13.06,1.73
34017050103,34,017,050103,368.94,141.62,1.58,1.58,0.13,0.48,0.54,0.33,367.31,113.12,2.96,7.88,1.05
34017050104,34,017,050104,321.58,123.44,1.38,1.38,0.11,0.42,0.47,0.29,320.16,98.6,2.58,6.87,0.91
34017050105,34,017,050105,308.13,118.28,1.32,1.32,0.11,0.4,0.45,0.28,306.77,94.48,2.47,6.58,0.87
34017050106,34,017,050106,597.55,229.38,2.56,2.56,0.21,0.78,0.87,0.54,594.91,183.22,4.79,12.76,1.69
34017050107,34,017,050107,378.1,145.14,1.62,1.62,0.13,0.5,0.55,0.34,376.43,115.93,3.03,8.07,1.07
34017050201,34,017,050201,1021.16,391.98,4.37,4.37,0.35,1.34,1.48,0.92,1016.65,313.11,8.18,21.8,2.89
34017050202,34,017,050202,458.69,176.07,1.96,1.96,0.16,0.6,0.67,0.41,456.66,140.64,3.68,9.79,1.3
34017050203,34,017,050203,546.1,209.63,2.34,2.34,0.19,0.72,0.79,0.49,543.69,167.44,4.38,11.66,1.55
34017050301,34,017,050301,365.43,140.27,1.57,1.57,0.13,0.48,0.53,0.33,363.82,112.05,2.93,7.8,1.04
34017050302,34,017,050302,280.65,107.73,1.2,1.2,0.1,0.37,0.41,0.25,279.41,86.05,2.25,5.99,0.79
34017050303,34,017,050303,409.28,157.11,1.75,1.75,0.14,0.54,0.59,0.37,407.47,125.49,3.28,8.74,1.16
34017050304,34,017,050304,218.67,83.94,0.94,0.94,0.08,0.29,0.32,0.2,217.71,67.05,1.75,4.67,0.62
34017050305,34,017,050305,174.82,67.11,0.75,0.75,0.06,0.23,0.25,0.16,174.05,53.6,1.4,3.73,0.5
34017050401,34,017,050401,54.96,21.1,0.24,0.24,0.02,0.07,0.08,0.05,54.72,16.85,0.44,1.17,0.16
34017050402,34,017,050402,191.19,73.39,0.82,0.82,0.07,0.25,0.28,0.17,190.35,58.62,1.53,4.08,0.54
34017050403,34,017,050403,254.92,97.86,1.09,1.09,0.09,0.33,0.37,0.23,253.8,78.16,2.04,5.44,0.72
34017050501,34,017,050501,1030.22,395.46,4.41,4.41,0.36,1.35,1.49,0.93,1025.67,315.89,8.26,21.99,2.92
34017050502,34,017,050502,502.25,192.79,2.15,2.15,0.17,0.66,0.73,0.45,500.03,154,4.03,10.72,1.42
34017050503,34,017,050503,857.16,329.03,3.67,3.67,0.3,1.13,1.24,0.77,853.37,262.82,6.87,18.3,2.43
34017050601,34,017,050601,174.24,66.88,0.75,0.75,0.06,0.23,0.25,0.16,173.47,53.42,1.4,3.72,0.49
34017050602,34,017,050602,318.07,122.1,1.36,1.36,0.11,0.42,0.46,0.29,316.66,97.53,2.55,6.79,0.9
34017050603,34,017,050603,539.67,207.16,2.31,2.31,0.19,0.71,0.78,0.48,537.28,165.47,4.33,11.52,1.53
34017050701,34,017,050701,406.36,155.99,1.74,1.74,0.14,0.53,0.59,0.36,404.56,124.6,3.26,8.68,1.15
34017050702,34,017,050702,306.96,117.83,1.31,1.31,0.11,0.4,0.45,0.28,305.6,94.12,2.46,6.55,0.87
34017050703,34,017,050703,353.15,135.56,1.51,1.51,0.12,0.46,0.51,0.32,351.59,108.28,2.83,7.54,1
34017050704,34,017,050704,118.69,45.56,0.51,0.51,0.04,0.16,0.17,0.11,118.17,36.39,0.95,2.53,0.34
34017050801,34,017,050801,280.07,107.51,1.2,1.2,0.1,0.37,0.41,0.25,278.83,85.87,2.24,5.98,0.79
34017050802,34,017,050802,41.51,15.94,0.18,0.18,0.01,0.05,0.06,0.04,41.33,12.73,0.33,0.89,0.12
34017050803,34,017,050803,339.12,130.17,1.45,1.45,0.12,0.45,0.49,0.3,337.62,103.98,2.72,7.24,0.96
34017050901,34,017,050901,478.28,183.59,2.05,2.05,0.17,0.63,0.69,0.43,476.16,146.65,3.83,10.21,1.35
34017050902,34,017,050902,124.54,47.81,0.53,0.53,0.04,0.16,0.18,0.11,123.99,38.19,1,2.66,0.35
34017050903,34,017,050903,508.1,195.04,2.18,2.18,0.18,0.67,0.74,0.46,505.85,155.79,4.07,10.85,1.44
34017050904,34,017,050904,291.18,111.77,1.25,1.25,0.1,0.38,0.42,0.26,289.89,89.28,2.33,6.22,0.82
34017050905,34,017,050905,88.87,34.11,0.38,0.38,0.03,0.12,0.13,0.08,88.48,27.25,0.71,1.9,0.25
34017050906,34,017,050906,116.35,44.66,0.5,0.5,0.04,0.15,0.17,0.1,115.84,35.68,0.93,2.48,0.33
34017051001,34,017,051001,218.09,83.72,0.93,0.93,0.08,0.29,0.32,0.2,217.13,66.87,1.75,4.66,0.62
34017051002,34,017,051002,397,152.39,1.7,1.7,0.14,0.52,0.58,0.36,395.25,121.73,3.18,8.48,1.12
34017055101,34,017,055101,1109.53,396.7,10.25,5.62,0.43,1.73,2.79,0.87,1073.17,364.27,14.79,21.55,3.25
34017055102,34,017,055102,417.57,148.96,3.92,2.12,0.16,0.65,1.06,0.33,403.52,137.37,5.64,8.09,1.23
34017055103,34,017,055103,341.68,121.89,3.21,1.74,0.13,0.53,0.87,0.27,330.18,112.4,4.61,6.62,1
34017055104,34,017,055104,220.12,78.52,2.07,1.12,0.09,0.34,0.56,0.17,212.71,72.41,2.97,4.26,0.65
34017055201,34,017,055201,1274.84,454.78,11.97,6.48,0.5,1.99,3.24,1,1231.96,419.38,17.2,24.68,3.74
34017055202,34,017,055202,461.59,164.67,4.33,2.35,0.18,0.72,1.17,0.36,446.06,151.85,6.23,8.94,1.35
34017055203,34,017,055203,107.76,38.44,1.01,0.55,0.04,0.17,0.27,0.08,104.13,35.45,1.45,2.09,0.32
34017055204,34,017,055204,149.48,53.33,1.4,0.76,0.06,0.23,0.38,0.12,144.46,49.17,2.02,2.89,0.44
34017055301,34,017,055301,421.18,150.25,3.95,2.14,0.16,0.66,1.07,0.33,407.01,138.55,5.68,8.16,1.24
34017055302,34,017,055302,463.42,165.32,4.35,2.36,0.18,0.73,1.18,0.36,447.83,152.45,6.25,8.97,1.36
34017060101,34,017,060101,204,89.45,0.68,0.64,0.12,0.43,0.19,0.17,200.23,73.68,1.71,4.33,0.47
34017060102,34,017,060102,881.29,383.16,3.18,2.84,0.5,1.82,0.9,0.75,864.42,317,7.58,18.61,2.04
34017060103,34,017,060103,206.72,90.64,0.69,0.65,0.12,0.43,0.2,0.18,202.91,74.66,1.73,4.38,0.47
34017060104,34,017,060104,495.59,217.3,1.65,1.56,0.28,1.04,0.47,0.42,486.45,178.99,4.15,10.51,1.13
34017060105,34,017,060105,406.05,178.04,1.35,1.27,0.23,0.85,0.39,0.35,398.56,146.65,3.4,8.61,0.93
34017060106,34,017,060106,371.72,162.99,1.24,1.17,0.21,0.78,0.35,0.32,364.86,134.25,3.11,7.88,0.85
34017060107,34,017,060107,230.47,101.06,0.77,0.72,0.13,0.48,0.22,0.2,226.22,83.24,1.93,4.89,0.53
34017060108,34,017,060108,353.1,154.83,1.18,1.11,0.2,0.74,0.34,0.3,346.59,127.53,2.95,7.49,0.81
34017060109,34,017,060109,391.25,171.56,1.3,1.23,0.22,0.82,0.37,0.33,384.04,141.31,3.27,8.3,0.89
34017060201,34,017,060201,264.34,115.91,0.88,0.83,0.15,0.55,0.25,0.23,259.46,95.47,2.21,5.61,0.6
34017060202,34,017,060202,848.69,372.13,2.82,2.66,0.48,1.78,0.81,0.73,833.04,306.52,7.1,18,1.94
34017060203,34,017,060203,615.5,269.88,2.05,1.93,0.35,1.29,0.59,0.53,604.14,222.3,5.15,13.05,1.4
34017060204,34,017,060204,961.2,421.46,3.2,3.02,0.55,2.01,0.91,0.82,943.47,347.15,8.04,20.38,2.19
34017060205,34,017,060205,444.59,194.94,1.48,1.4,0.25,0.93,0.42,0.38,436.39,160.57,3.72,9.43,1.01
34017060206,34,017,060206,631.07,276.71,2.1,1.98,0.36,1.32,0.6,0.54,619.43,227.92,5.28,13.38,1.44
34017060207,34,017,060207,198.55,87.06,0.66,0.62,0.11,0.42,0.19,0.17,194.88,71.71,1.66,4.21,0.45
34017060208,34,017,060208,124.58,54.62,0.41,0.39,0.07,0.26,0.12,0.11,122.28,44.99,1.04,2.64,0.28
34017060209,34,017,060209,0,0,0,0,0,0,0,0,0,0,0,0,0
34017060301,34,017,060301,134.83,59.12,0.45,0.42,0.08,0.28,0.13,0.12,132.34,48.7,1.13,2.86,0.31
34017060302,34,017,060302,517.33,226.83,1.72,1.62,0.3,1.08,0.49,0.44,507.78,186.84,4.33,10.97,1.18
34017060303,34,017,060303,246.67,108.16,0.82,0.77,0.14,0.52,0.23,0.21,242.12,89.09,2.06,5.23,0.56
34017060304,34,017,060304,299.77,131.44,1,0.94,0.17,0.63,0.29,0.26,294.24,108.27,2.51,6.36,0.68
34017060305,34,017,060305,90.32,39.6,0.3,0.28,0.05,0.19,0.09,0.08,88.65,32.62,0.76,1.92,0.21
34017060306,34,017,060306,223.07,97.81,0.74,0.7,0.13,0.47,0.21,0.19,218.96,80.57,1.87,4.73,0.51
34017060307,34,017,060307,267.07,117.1,0.89,0.84,0.15,0.56,0.25,0.23,262.14,96.45,2.23,5.66,0.61
34017060308,34,017,060308,49.44,21.68,0.16,0.16,0.03,0.1,0.05,0.04,48.53,17.86,0.41,1.05,0.11
34017060309,34,017,060309,161.17,70.67,0.54,0.51,0.09,0.34,0.15,0.14,158.2,58.21,1.35,3.42,0.37
34017060310,34,017,060310,644.51,282.6,2.15,2.02,0.37,1.35,0.61,0.55,632.62,232.77,5.39,13.67,1.47
34017060311,34,017,060311,463.41,198.99,1.75,1.44,0.23,0.87,0.34,0.25,453.99,165.79,4.26,9.25,1.25
34019005001,34,019,005001,250.67,373.92,7.21,3.98,1.33,0,0.38,0.38,231.52,381.88,9.67,2.28,2.28
34019005002,34,019,005002,351.84,524.83,10.11,5.59,1.86,0,0.53,0.53,324.96,536.01,13.57,3.19,3.19
34019005003,34,019,005003,371.45,554.11,10.68,5.9,1.97,0,0.56,0.56,343.08,565.9,14.33,3.37,3.37
34019005004,34,019,005004,345.97,516.08,9.94,5.5,1.83,0,0.52,0.52,319.54,527.07,13.35,3.14,3.14
34019010001,34,019,010001,264.95,343.92,8.07,4.15,0.46,0.69,0.69,0.23,243.98,350.36,13.13,2.08,2.53
34019010002,34,019,010002,232.81,301.08,7.08,3.63,0.43,0.6,0.61,0.2,214.65,306.64,11.45,1.82,2.22
34019010003,34,019,010003,183.35,237.87,5.58,2.87,0.32,0.48,0.48,0.16,168.84,242.34,9.09,1.43,1.75
34019010004,34,019,010004,463.32,616.2,14.4,7.09,0.85,1.14,1.49,0.38,427.07,626.78,22.88,3.98,4.48
34019015001,34,019,015001,252.43,281.86,7.46,3.13,1.97,0.02,1.12,0.01,247.04,282.09,7.57,2.3,2.13
34019020001,34,019,020001,390.97,342.36,9.5,5.22,1.01,1.02,0.02,0.01,370.99,341.54,10.67,9.16,1.09
34019025001,34,019,025001,364.27,294.33,9.5,3.8,0.38,0.38,1.14,0.38,345.61,300.47,14.42,3.04,0.76
34019025002,34,019,025002,596.12,481.12,15.54,6.22,0.62,0.62,1.86,0.62,565.66,491.07,23.62,4.97,1.24
34019030001,34,019,030001,451.46,470.83,13.71,3.7,0.76,0.54,0.98,0.54,411.73,498.15,14.69,3.37,1.31
34019030002,34,019,030002,214.74,225.09,6.52,1.76,0.37,0.26,0.46,0.27,195.88,238,7.01,1.6,0.63
34019030003,34,019,030003,301.12,312.96,9.14,2.52,0.51,0.36,0.65,0.37,274.6,330.97,9.9,2.3,0.86
34019030004,34,019,030004,497.98,519.35,15.13,4.08,0.84,0.6,1.08,0.6,454.16,549.49,16.21,3.72,1.44
34019030005,34,019,030005,851.58,888.84,25.88,7.03,1.45,1.03,1.85,1.02,776.8,939.96,27.78,6.36,2.45
34019030006,34,019,030006,101.6,106.19,3.06,0.83,0.17,0.12,0.22,0.12,92.65,112.34,3.31,0.76,0.3
34019030007,34,019,030007,248.94,259.73,7.56,2.04,0.42,0.3,0.54,0.3,227.03,274.78,8.1,1.86,0.72
34019030008,34,019,030008,56.54,58.96,1.72,0.46,0.1,0.07,0.12,0.07,51.56,62.38,1.84,0.42,0.16
34019030009,34,019,030009,327.8,341.86,9.96,2.69,0.55,0.4,0.71,0.4,298.95,361.7,10.67,2.45,0.95
34019030010,34,019,030010,221.68,228.1,6.72,1.98,0.39,0.25,0.47,0.29,202.1,240.92,7.5,1.8,0.62
34019030011,34,019,030011,321.67,335.47,9.77,2.64,0.54,0.39,0.7,0.39,293.36,354.93,10.47,2.4,0.93
34019030012,34,019,030012,552.2,575.9,16.77,4.53,0.93,0.67,1.2,0.67,503.61,609.31,17.97,4.13,1.6
34019035001,34,019,035001,163.31,166.65,3.64,1.01,0.5,0.2,0.2,0,152.31,170.28,5.76,1.82,0.61
34019035002,34,019,035002,119.14,121.57,2.65,0.74,0.37,0.15,0.15,0,111.11,124.23,4.2,1.33,0.44
34019035003,34,019,035003,403.1,411.32,8.97,2.49,1.25,0.5,0.5,0,375.92,420.3,14.21,4.49,1.5
34019035004,34,019,035004,404.41,423.61,9.18,2.57,1.31,0.47,0.47,0.1,377.04,432.65,14.39,4.39,1.52
34019035005,34,019,035005,539.13,550.13,12,3.33,1.67,0.67,0.67,0,502.79,562.13,19,6,2
34019040001,34,019,040001,138.33,150.3,2.54,1.91,0.21,0.21,0.21,0,130.6,150.83,5.93,1.38,0.64
34019040002,34,019,040002,329.7,358.22,6.06,4.54,0.5,0.5,0.5,0,311.28,359.48,14.14,3.28,1.51
34019040003,34,019,040003,141.7,153.96,2.6,1.95,0.22,0.22,0.22,0,133.78,154.5,6.08,1.41,0.65
34019040004,34,019,040004,370.06,402.02,6.8,5.1,0.57,0.57,0.57,0,349.36,403.45,15.86,3.68,1.7
34019040005,34,019,040005,327.01,355.31,6.01,4.51,0.5,0.5,0.5,0,308.74,356.56,14.02,3.26,1.5
34019045001,34,019,045001,130.18,95.34,3.61,1.25,0,0.5,0.5,0.13,125.16,92.51,5.98,1.99,0.75
34019045002,34,019,045002,270.94,204.31,7.35,2.58,0.04,0.97,0.99,0.27,259.82,199.45,12.14,4.03,1.54
34019045003,34,019,045003,644.21,470.65,17.91,6.18,0,2.47,2.47,0.62,619.5,456.44,29.65,9.88,3.71
34019050001,34,019,050001,200.45,310.23,6.2,1.91,1.19,0,0,0.95,185.9,315,8.35,1.19,0.95
34019050002,34,019,050002,263.06,402.53,8.07,2.48,1.54,0.01,0.01,1.21,244.01,408.78,10.91,1.61,1.24
34019050003,34,019,050003,371.94,570.07,11.5,3.53,2.17,0.01,0.02,1.73,344.78,579.3,15.4,2.23,1.75
34019055001,34,019,055001,565.4,298.49,9.35,4.08,0.01,1,1.01,0,550.63,289.38,15.49,2.13,0.08
34019060001,34,019,060001,479,520,4,4,1,1,2,1,454,508,23,11,2
34019065001,34,019,065001,320.08,476.6,12.12,4.05,2,1.01,2,1,308.85,448.64,24.16,6.04,1.02
34019070001,34,019,070001,242.54,205.25,7.13,4.48,0.61,0,0.41,0.61,220.12,210.75,12.23,4.08,0.41
34019070002,34,019,070002,736.81,623.5,21.67,13.62,1.86,0,1.24,1.86,668.7,640.22,37.15,12.38,1.24
34019070003,34,019,070003,189.42,160.29,5.57,3.5,0.48,0,0.32,0.48,171.91,164.59,9.55,3.18,0.32
34019075001,34,019,075001,331.68,533.59,12.52,3.51,1.25,0.51,1.25,0.25,312.98,525.02,15.04,5.27,2.51
34019075002,34,019,075002,347.01,558.15,13.11,3.67,1.31,0.52,1.31,0.26,327.34,549.23,15.74,5.51,2.62
34019075003,34,019,075003,133.36,214.61,5.03,1.41,0.5,0.21,0.5,0.1,125.91,211.13,6.05,2.12,1.01
34019075004,34,019,075004,263.04,423.09,9.94,2.78,0.99,0.4,0.99,0.2,248.13,416.33,11.93,4.18,1.99
34019075005,34,019,075005,197.04,316.93,7.45,2.09,0.74,0.3,0.74,0.15,185.87,311.87,8.94,3.13,1.49
34019080001,34,019,080001,330.54,579.88,12.22,2.87,0.36,0,0.36,0,303.59,576.29,17.25,4.67,2.87
34019080002,34,019,080002,168.34,295.09,6.21,1.46,0.19,0,0.18,0.01,154.62,293.3,8.77,2.37,1.46
34019080003,34,019,080003,211.29,370.67,7.81,1.84,0.23,0,0.23,0,194.06,368.37,11.02,2.99,1.84
34019080004,34,019,080004,201.56,353.61,7.45,1.75,0.22,0,0.22,0,185.13,351.42,10.52,2.85,1.75
34019085001,34,019,085001,163.59,55.75,1.46,0.7,0.17,0.14,0.1,0,158.25,55.47,3.73,0.83,0.36
34019085002,34,019,085002,989.08,277.27,7.73,4.09,0.91,0.91,0.45,0,956.8,276.81,22.27,5,2.27
34019085003,34,019,085003,336.39,94.58,2.63,1.39,0.31,0.31,0.16,0,325.41,94.42,7.58,1.7,0.77
34019085004,34,019,085004,683.56,191.62,5.34,2.83,0.63,0.63,0.31,0,661.25,191.31,15.39,3.46,1.57
34019090001,34,019,090001,461.58,537.68,14.86,7.91,1.98,0.99,0.99,0,432.82,533.82,19.8,2.97,0
34019095001,34,019,095001,242.06,360.96,9.38,4.11,0.15,0.44,0.29,0.15,223.73,364.33,12.46,3.08,1.61
34019095002,34,019,095002,111.18,165.79,4.31,1.89,0.07,0.2,0.13,0.07,102.76,167.34,5.72,1.41,0.74
34019095003,34,019,095003,447.91,667.92,17.36,7.6,0.27,0.81,0.54,0.27,413.99,674.16,23.06,5.7,2.98
34019095004,34,019,095004,320.78,478.35,12.43,5.44,0.19,0.58,0.39,0.19,296.49,482.82,16.51,4.08,2.14
34019095005,34,019,095005,223.88,329.69,8.5,3.77,0.16,0.42,0.3,0.14,206.86,333.04,11.49,2.74,1.55
34019095006,34,019,095006,274.1,406.08,10.22,4.32,0.16,0.49,0.56,0.19,254.68,407.92,13.74,3.82,2
34019100001,34,019,100001,340.08,373.7,9.1,8.04,0.01,1,0.01,2,322.87,357.75,26.12,7.03,4.03
34019105001,34,019,105001,128.33,128.92,2.54,1.13,0.24,0.1,0.22,0.19,119.33,132.22,4.11,1.25,0.63
34019105002,34,019,105002,255.73,256.93,5.05,2.26,0.47,0.2,0.44,0.37,237.81,263.5,8.19,2.49,1.25
34019105003,34,019,105003,624.81,627.69,12.35,5.52,1.15,0.49,1.07,0.91,581.01,643.74,20,6.09,3.05
34019105004,34,019,105004,439.26,441.29,8.68,3.88,0.81,0.35,0.75,0.64,408.47,452.57,14.06,4.28,2.14
34019105005,34,019,105005,254.79,255.96,5.04,2.25,0.47,0.2,0.44,0.37,236.93,262.51,8.16,2.48,1.24
34019105006,34,019,105006,356.01,357.66,7.04,3.14,0.66,0.28,0.61,0.52,331.06,366.8,11.4,3.47,1.74
34019105007,34,019,105007,247.26,248.4,4.89,2.18,0.46,0.2,0.42,0.36,229.93,254.75,7.92,2.41,1.21
34019105008,34,019,105008,375.95,379.53,7.48,3.34,0.69,0.3,0.65,0.54,349.53,389.22,12.05,3.67,1.83
34019105009,34,019,105009,165.49,166.26,3.27,1.46,0.31,0.13,0.28,0.24,153.89,170.51,5.3,1.61,0.81
34019105010,34,019,105010,231.69,232.76,4.58,2.05,0.43,0.18,0.4,0.34,215.45,238.71,7.42,2.26,1.13
34019105011,34,019,105011,478.91,481.11,9.46,4.23,0.88,0.38,0.82,0.69,445.34,493.42,15.33,4.67,2.33
34019105012,34,019,105012,753.26,756.2,14.98,6.67,1.37,0.62,1.31,1.09,700.63,775.24,24.23,7.38,3.68
34019105013,34,019,105013,110.91,111.42,2.19,0.98,0.2,0.09,0.19,0.16,103.14,114.27,3.55,1.08,0.54
34019105014,34,019,105014,352.47,354.09,6.97,3.11,0.65,0.28,0.6,0.51,327.76,363.15,11.28,3.44,1.72
34019105015,34,019,105015,628.68,631.49,12.43,5.55,1.16,0.5,1.08,0.91,584.62,647.62,20.13,6.13,3.06
34019105016,34,019,105016,252.01,253.17,4.98,2.22,0.46,0.2,0.43,0.37,234.35,259.65,8.07,2.46,1.23
34019105017,34,019,105017,549.61,552.14,10.86,4.85,1.01,0.43,0.94,0.8,511.09,566.26,17.6,5.36,2.68
34019105018,34,019,105018,420.8,418.77,8.43,3.73,0.75,0.38,0.75,0.6,391.77,428.89,13.68,4.18,2.06
34019105019,34,019,105019,528.41,530.85,10.44,4.66,0.97,0.42,0.91,0.77,491.38,544.43,16.92,5.15,2.58
34019105020,34,019,105020,71.59,71.92,1.41,0.63,0.13,0.06,0.12,0.1,66.57,73.76,2.29,0.7,0.35
34019105021,34,019,105021,305.52,306.93,6.04,2.7,0.56,0.24,0.52,0.44,284.1,314.78,9.78,2.98,1.49
34019110001,34,019,110001,889.48,1125.99,22.96,9.7,1.13,0.82,2.12,0.7,816.81,1155.89,30.54,8.6,4.25
34019110002,34,019,110002,310.33,397.84,8.3,3.51,0.38,0.32,0.7,0.26,285.28,407.23,10.8,3.07,1.53
34019110003,34,019,110003,503.24,645.15,13.47,5.7,0.62,0.52,1.14,0.41,462.63,660.38,17.51,4.97,2.49
34019110004,34,019,110004,132.03,169.26,3.53,1.49,0.16,0.14,0.3,0.11,121.38,173.26,4.59,1.3,0.65
34019110005,34,019,110005,754.97,967.88,20.2,8.55,0.93,0.78,1.71,0.62,694.05,990.72,26.26,7.46,3.73
34019110006,34,019,110006,315.71,399.76,8.32,3.53,0.4,0.32,0.7,0.27,290.43,409.23,10.93,3.12,1.56
34019110007,34,019,110007,245.8,315.11,6.58,2.78,0.3,0.25,0.56,0.2,225.96,322.55,8.55,2.43,1.21
34019110008,34,019,110008,369.29,473.43,9.88,4.18,0.46,0.38,0.84,0.3,339.49,484.61,12.85,3.65,1.82
34019110009,34,019,110009,47.02,60.28,1.26,0.53,0.06,0.05,0.11,0.04,43.22,61.7,1.64,0.46,0.23
34019110010,34,019,110010,164.55,210.95,4.4,1.86,0.2,0.17,0.37,0.14,151.27,215.93,5.72,1.63,0.81
34019110011,34,019,110011,328.38,420.99,8.79,3.72,0.41,0.34,0.74,0.27,301.88,430.92,11.42,3.24,1.62
34019110012,34,019,110012,93.66,120.08,2.51,1.06,0.12,0.1,0.21,0.08,86.1,122.91,3.26,0.93,0.46
34019110013,34,019,110013,255.84,327.99,6.85,2.9,0.32,0.26,0.58,0.21,235.2,335.73,8.9,2.53,1.26
34019110014,34,019,110014,283.54,350.14,7.25,3.09,0.38,0.28,0.62,0.26,261.17,358.5,9.73,2.8,1.4
34019110015,34,019,110015,169.64,217.49,4.54,1.92,0.21,0.17,0.38,0.14,155.96,222.62,5.9,1.68,0.84
34019110016,34,019,110016,140.67,175.67,3.83,1.53,0.18,0.15,0.32,0.12,129.17,180.52,4.85,1.34,0.65
34019115001,34,019,115001,245,128,1,5,2,0,1,0,238,126,10,1,1
34019120001,34,019,120001,513.51,592.09,9.32,3.95,0.79,0.02,1.82,0.26,466.59,623.39,16.22,4.19,1.83
